"","SalePrice","YearBuilt","YrSold","MonthSold","Size.sqf.","Floor","HallwayType","HeatingType","AptManageType","N_Parkinglot.Ground.","N_Parkinglot.Basement.","TimeToBusStop","TimeToSubway","N_APT","N_manager","N_elevators","SubwayStation","N_FacilitiesNearBy.PublicOffice.","N_FacilitiesNearBy.Hospital.","N_FacilitiesNearBy.Dpartmentstore.","N_FacilitiesNearBy.Mall.","N_FacilitiesNearBy.ETC.","N_FacilitiesNearBy.Park.","N_SchoolNearBy.Elementary.","N_SchoolNearBy.Middle.","N_SchoolNearBy.High.","N_SchoolNearBy.University.","N_FacilitiesInApt","N_FacilitiesNearBy.Total.","N_SchoolNearBy.Total."
"788",100000,1992,2014,3,576,12,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"789",84955,1997,2014,4,430,5,"mixed","individual_heating","management_in_trust","82.0","56.0","5min~10min","15min~20min","1.0","2.0","4.0","Chil-sung-market","7.0",1,"2.0","1.0","1.0","1.0","4.0","0.0","0.0","3.0",5,"13.0","7.0"
"790",111504,1997,2014,4,558,8,"mixed","individual_heating","management_in_trust","82.0","56.0","5min~10min","15min~20min","1.0","2.0","4.0","Chil-sung-market","7.0",1,"2.0","1.0","1.0","1.0","4.0","0.0","0.0","3.0",5,"13.0","7.0"
"791",96017,2014,2014,4,288,5,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"792",96017,2014,2014,4,288,4,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"793",119469,1992,2014,4,640,14,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"794",88318,2014,2014,4,288,2,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"795",99823,2014,2014,4,288,15,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"796",99823,2014,2014,4,288,16,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"797",88495,1997,2014,5,430,10,"mixed","individual_heating","management_in_trust","82.0","56.0","5min~10min","15min~20min","1.0","2.0","4.0","Chil-sung-market","7.0",1,"2.0","1.0","1.0","1.0","4.0","0.0","0.0","3.0",5,"13.0","7.0"
"798",110176,1997,2014,5,558,4,"mixed","individual_heating","management_in_trust","82.0","56.0","5min~10min","15min~20min","1.0","2.0","4.0","Chil-sung-market","7.0",1,"2.0","1.0","1.0","1.0","4.0","0.0","0.0","3.0",5,"13.0","7.0"
"799",109734,1992,2014,5,576,14,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"800",105309,2014,2014,5,288,13,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"801",98407,2014,2014,5,288,5,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"802",114601,1992,2014,5,576,8,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"803",86283,1985,2014,6,587,5,"corridor","individual_heating","self_management","80.0","76.0","0~5min","5min~10min","1.0","2.0","2.0","Daegu","5.0",1,"2.0","1.0","2.0","1.0","2.0","1.0","1.0","0.0",3,"12.0","4.0"
"804",105752,2014,2014,6,288,10,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"805",92920,1985,2014,7,587,10,"corridor","individual_heating","self_management","80.0","76.0","0~5min","5min~10min","1.0","2.0","2.0","Daegu","5.0",1,"2.0","1.0","2.0","1.0","2.0","1.0","1.0","0.0",3,"12.0","4.0"
"806",115044,1992,2014,7,640,8,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"807",103362,1992,2014,7,576,11,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"808",113274,1997,2014,8,558,12,"mixed","individual_heating","management_in_trust","82.0","56.0","5min~10min","15min~20min","1.0","2.0","4.0","Chil-sung-market","7.0",1,"2.0","1.0","1.0","1.0","4.0","0.0","0.0","3.0",5,"13.0","7.0"
"809",119469,1992,2014,8,640,10,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"810",95221,2014,2014,8,277,16,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"811",106194,1992,2014,8,576,14,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"812",88318,2014,2014,8,288,2,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"813",93362,1985,2014,9,587,5,"corridor","individual_heating","self_management","80.0","76.0","0~5min","5min~10min","1.0","2.0","2.0","Daegu","5.0",1,"2.0","1.0","2.0","1.0","2.0","1.0","1.0","0.0",3,"12.0","4.0"
"814",115044,1992,2014,9,640,3,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"815",93097,2014,2014,9,288,3,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"816",87610,1986,2014,10,508,4,"corridor","individual_heating","management_in_trust","100.0","18.0","0~5min","5min~10min","1.0","1.0","2.0","Sin-nam","5.0",1,"2.0","1.0","1.0","1.0","6.0","2.0","3.0","2.0",3,"11.0","13.0"
"817",119469,1992,2014,10,640,3,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"818",101769,1992,2014,10,576,1,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"819",118584,1992,2014,10,576,9,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"820",103982,2014,2014,10,288,15,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"821",83902,2014,2014,10,288,2,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"822",118584,1997,2014,11,558,5,"mixed","individual_heating","management_in_trust","82.0","56.0","5min~10min","15min~20min","1.0","2.0","4.0","Chil-sung-market","7.0",1,"2.0","1.0","1.0","1.0","4.0","0.0","0.0","3.0",5,"13.0","7.0"
"823",105752,2014,2014,11,288,10,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"824",118584,1992,2014,11,576,11,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"825",117699,1992,2014,12,576,1,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"826",96017,2014,2014,12,288,6,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"827",103539,2014,2014,12,288,11,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"828",105309,2014,2015,1,288,12,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"829",101769,2014,2015,1,288,8,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"830",105309,2014,2015,1,288,10,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"831",120353,1992,2015,1,576,11,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"832",100884,2014,2015,2,288,8,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"833",105309,2014,2015,2,288,11,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"834",94690,1986,2015,3,508,2,"corridor","individual_heating","management_in_trust","100.0","18.0","0~5min","5min~10min","1.0","1.0","2.0","Sin-nam","5.0",1,"2.0","1.0","1.0","1.0","6.0","2.0","3.0","2.0",3,"11.0","13.0"
"835",123893,1992,2015,3,576,6,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"836",101769,2014,2015,3,288,7,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"837",101769,2014,2015,3,288,8,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"838",104424,2014,2015,3,288,13,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"839",106194,2014,2015,3,291,12,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"840",101769,2014,2015,3,288,6,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"841",112831,1985,2015,4,587,6,"corridor","individual_heating","self_management","80.0","76.0","0~5min","5min~10min","1.0","2.0","2.0","Daegu","5.0",1,"2.0","1.0","2.0","1.0","2.0","1.0","1.0","0.0",3,"12.0","4.0"
"842",102212,2014,2015,4,288,13,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"843",99557,2014,2015,4,288,7,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"844",109734,1985,2015,5,587,7,"corridor","individual_heating","self_management","80.0","76.0","0~5min","5min~10min","1.0","2.0","2.0","Daegu","5.0",1,"2.0","1.0","2.0","1.0","2.0","1.0","1.0","0.0",3,"12.0","4.0"
"845",104867,2014,2015,6,288,13,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"846",104424,2014,2015,6,288,9,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"847",115044,1985,2015,7,587,8,"corridor","individual_heating","self_management","80.0","76.0","0~5min","5min~10min","1.0","2.0","2.0","Daegu","5.0",1,"2.0","1.0","2.0","1.0","2.0","1.0","1.0","0.0",3,"12.0","4.0"
"848",105309,2014,2015,7,288,12,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"849",123893,1992,2015,7,576,15,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"850",86725,1992,2015,7,355,12,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"851",110619,1985,2015,8,587,6,"corridor","individual_heating","self_management","80.0","76.0","0~5min","5min~10min","1.0","2.0","2.0","Daegu","5.0",1,"2.0","1.0","2.0","1.0","2.0","1.0","1.0","0.0",3,"12.0","4.0"
"852",101769,1986,2015,8,508,11,"corridor","individual_heating","management_in_trust","100.0","18.0","0~5min","5min~10min","1.0","1.0","2.0","Sin-nam","5.0",1,"2.0","1.0","1.0","1.0","6.0","2.0","3.0","2.0",3,"11.0","13.0"
"853",101769,2014,2015,8,288,5,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"854",102654,2014,2015,8,288,9,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"855",103982,1986,2015,9,508,8,"corridor","individual_heating","management_in_trust","100.0","18.0","0~5min","5min~10min","1.0","1.0","2.0","Sin-nam","5.0",1,"2.0","1.0","1.0","1.0","6.0","2.0","3.0","2.0",3,"11.0","13.0"
"856",104424,2014,2015,9,288,12,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"857",107964,2014,2015,9,288,13,"corridor","individual_heating","management_in_trust","11.0","108.0","0~5min","5min~10min","1.0","3.0","0.0","Banwoldang","3.0",1,"2.0","1.0","0.0","1.0","2.0","2.0","2.0","2.0",2,"8.0","8.0"
"858",105309,1986,2015,10,508,9,"corridor","individual_heating","management_in_trust","100.0","18.0","0~5min","5min~10min","1.0","1.0","2.0","Sin-nam","5.0",1,"2.0","1.0","1.0","1.0","6.0","2.0","3.0","2.0",3,"11.0","13.0"
"859",89380,1992,2015,11,355,4,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"860",107345,2013,2015,12,426,6,"terraced","individual_heating","management_in_trust","8.0","930.0","0~5min","0-5min","7.0","6.0","14.0","Kyungbuk_uni_hospital","5.0",1,"1.0","1.0","0.0","1.0","4.0","2.0","2.0","3.0",7,"9.0","11.0"
"861",119469,1992,2015,12,576,2,"corridor","individual_heating","management_in_trust","200.0","0.0","5min~10min","10min~15min","3.0","5.0","10.0","Myung-duk","7.0",1,"1.0","1.0","5.0","1.0","4.0","3.0","5.0","5.0",3,"16.0","17.0"
"862",102601,2013,2016,1,426,7,"terraced","individual_heating","management_in_trust","8.0","930.0","0~5min","0-5min","7.0","6.0","14.0","Kyungbuk_uni_hospital","5.0",1,"1.0","1.0","0.0","1.0","4.0","2.0","2.0","3.0",7,"9.0","11.0"
"863",101548,2013,2016,1,426,5,"terraced","individual_heating","management_in_trust","8.0","930.0","0~5min","0-5min","7.0","6.0","14.0","Kyungbuk_uni_hospital","5.0",1,"1.0","1.0","0.0","1.0","4.0","2.0","2.0","3.0",7,"9.0","11.0"
"864",103663,2013,2016,1,426,20,"terraced","individual_heating","management_in_trust","8.0","930.0","0~5min","0-5min","7.0","6.0","14.0","Kyungbuk_uni_hospital","5.0",1,"1.0","1.0","0.0","1.0","4.0","2.0","2.0","3.0",7,"9.0","11.0"
"865",103663,2013,2016,1,426,15,"terraced","individual_heating","management_in_trust","8.0","930.0","0~5min","0-5min","7.0","6.0","14.0","Kyungbuk_uni_hospital","5.0",1,"1.0","1.0","0.0","1.0","4.0","2.0","2.0","3.0",7,"9.0","11.0"
"866",103663,2013,2016,1,426,14,"terraced","individual_heating","management_in_trust","8.0","930.0","0~5min","0-5min","7.0","6.0","14.0","Kyungbuk_uni_hospital","5.0",1,"1.0","1.0","0.0","1.0","4.0","2.0","2.0","3.0",7,"9.0","11.0"
"867",103663,2013,2016,1,426,13,"terraced","individual_heating","management_in_trust","8.0","930.0","0~5min","0-5min","7.0","6.0","14.0","Kyungbuk_uni_hospital","5.0",1,"1.0","1.0","0.0","1.0","4.0","2.0","2.0","3.0",7,"9.0","11.0"
"868",103663,2013,2016,1,426,10,"terraced","individual_heating","management_in_trust","8.0","930.0","0~5min","0-5min","7.0","6.0","14.0","Kyungbuk_uni_hospital","5.0",1,"1.0","1.0","0.0","1.0","4.0","2.0","2.0","3.0",7,"9.0","11.0"
"869",98477,2013,2016,1,426,2,"terraced","individual_heating","management_in_trust","8.0","930.0","0~5min","0-5min","7.0","6.0","14.0","Kyungbuk_uni_hospital","5.0",1,"1.0","1.0","0.0","1.0","4.0","2.0","2.0","3.0",7,"9.0","11.0"
"870",99539,2013,2016,1,426,3,"terraced","individual_heating","management_in_trust","8.0","930.0","0~5min","0-5min","7.0","6.0","14.0","Kyungbuk_uni_hospital","5.0",1,"1.0","1.0","0.0","1.0","4.0","2.0","2.0","3.0",7,"9.0","11.0"
"871",103663,2013,2016,1,426,13,"terraced","individual_heating","management_in_trust","8.0","930.0","0~5min","0-5min","7.0","6.0","14.0","Kyungbuk_uni_hospital","5.0",1,"1.0","1.0","0.0","1.0","4.0","2.0","2.0","3.0",7,"9.0","11.0"
"872",96469,2013,2016,1,426,1,"terraced","individual_heating","management_in_trust","8.0","930.0","0~5min","0-5min","7.0","6.0","14.0","Kyungbuk_uni_hospital","5.0",1,"1.0","1.0","0.0","1.0","4.0","2.0","2.0","3.0",7,"9.0","11.0"
"873",102601,2013,2016,1,426,7,"terraced","individual_heating","management_in_trust","8.0","930.0","0~5min","0-5min","7.0","6.0","14.0","Kyungbuk_uni_hospital","5.0",1,"1.0","1.0","0.0","1.0","4.0","2.0","2.0","3.0",7,"9.0","11.0"
"874",103663,2013,2016,1,426,12,"terraced","individual_heating","management_in_trust","8.0","930.0","0~5min","0-5min","7.0","6.0","14.0","Kyungbuk_uni_hospital","5.0",1,"1.0","1.0","0.0","1.0","4.0","2.0","2.0","3.0",7,"9.0","11.0"
"875",103663,2013,2016,1,426,17,"terraced","individual_heating","management_in_trust","8.0","930.0","0~5min","0-5min","7.0","6.0","14.0","Kyungbuk_uni_hospital","5.0",1,"1.0","1.0","0.0","1.0","4.0","2.0","2.0","3.0",7,"9.0","11.0"
"876",103663,2013,2016,1,426,14,"terraced","individual_heating","management_in_trust","8.0","930.0","0~5min","0-5min","7.0","6.0","14.0","Kyungbuk_uni_hospital","5.0",1,"1.0","1.0","0.0","1.0","4.0","2.0","2.0","3.0",7,"9.0","11.0"
"877",96469,2013,2016,1,426,1,"terraced","individual_heating","management_in_trust","8.0","930.0","0~5min","0-5min","7.0","6.0","14.0","Kyungbuk_uni_hospital","5.0",1,"1.0","1.0","0.0","1.0","4.0","2.0","2.0","3.0",7,"9.0","11.0"
"878",100592,2013,2016,1,426,4,"terraced","individual_heating","management_in_trust","8.0","930.0","0~5min","0-5min","7.0","6.0","14.0","Kyungbuk_uni_hospital","5.0",1,"1.0","1.0","0.0","1.0","4.0","2.0","2.0","3.0",7,"9.0","11.0"
